index,GridID,TimeInterval,DataCount
25472,10.0,2012-11-05 23:40:00-2012-11-06 00:00:00,1
31966,99.0,2012-11-05 23:40:00-2012-11-06 00:00:00,10
26375,24.0,2012-11-05 23:40:00-2012-11-06 00:00:00,11
25549,11.0,2012-11-05 23:40:00-2012-11-06 00:00:00,2
26111,20.0,2012-11-05 23:40:00-2012-11-06 00:00:00,1
27010,33.0,2012-11-05 23:40:00-2012-11-06 00:00:00,40
26003,18.0,2012-11-05 23:40:00-2012-11-06 00:00:00,2
26175,21.0,2012-11-05 23:40:00-2012-11-06 00:00:00,13
27084,34.0,2012-11-05 23:40:00-2012-11-06 00:00:00,35
26240,22.0,2012-11-05 23:40:00-2012-11-06 00:00:00,13
27161,35.0,2012-11-05 23:40:00-2012-11-06 00:00:00,53
31678,95.0,2012-11-05 23:40:00-2012-11-06 00:00:00,12
25945,17.0,2012-11-05 23:40:00-2012-11-06 00:00:00,11
31827,97.0,2012-11-05 23:40:00-2012-11-06 00:00:00,8
26936,32.0,2012-11-05 23:40:00-2012-11-06 00:00:00,22
25880,16.0,2012-11-05 23:40:00-2012-11-06 00:00:00,3
27238,36.0,2012-11-05 23:40:00-2012-11-06 00:00:00,19
26866,31.0,2012-11-05 23:40:00-2012-11-06 00:00:00,12
27311,37.0,2012-11-05 23:40:00-2012-11-06 00:00:00,14
31899,98.0,2012-11-05 23:40:00-2012-11-06 00:00:00,25
25811,15.0,2012-11-05 23:40:00-2012-11-06 00:00:00,15
26310,23.0,2012-11-05 23:40:00-2012-11-06 00:00:00,17
26092,2.0,2012-11-05 23:40:00-2012-11-06 00:00:00,3
27389,38.0,2012-11-05 23:40:00-2012-11-06 00:00:00,27
25744,14.0,2012-11-05 23:40:00-2012-11-06 00:00:00,4
25685,13.0,2012-11-05 23:40:00-2012-11-06 00:00:00,13
27457,39.0,2012-11-05 23:40:00-2012-11-06 00:00:00,5
26447,25.0,2012-11-05 23:40:00-2012-11-06 00:00:00,20
26761,3.0,2012-11-05 23:40:00-2012-11-06 00:00:00,1
26726,29.0,2012-11-05 23:40:00-2012-11-06 00:00:00,7
31607,94.0,2012-11-05 23:40:00-2012-11-06 00:00:00,15
26522,26.0,2012-11-05 23:40:00-2012-11-06 00:00:00,27
25620,12.0,2012-11-05 23:40:00-2012-11-06 00:00:00,17
31469,92.0,2012-11-05 23:40:00-2012-11-06 00:00:00,7
29294,62.0,2012-11-05 23:40:00-2012-11-06 00:00:00,9
31412,91.0,2012-11-05 23:40:00-2012-11-06 00:00:00,4
30996,85.0,2012-11-05 23:40:00-2012-11-06 00:00:00,32
29040,59.0,2012-11-05 23:40:00-2012-11-06 00:00:00,36
30499,78.0,2012-11-05 23:40:00-2012-11-06 00:00:00,23
29107,6.0,2012-11-05 23:40:00-2012-11-06 00:00:00,2
28424,51.0,2012-11-05 23:40:00-2012-11-06 00:00:00,6
28017,46.0,2012-11-05 23:40:00-2012-11-06 00:00:00,42
29171,60.0,2012-11-05 23:40:00-2012-11-06 00:00:00,7
30349,76.0,2012-11-05 23:40:00-2012-11-06 00:00:00,36
28261,49.0,2012-11-05 23:40:00-2012-11-06 00:00:00,16
27633,41.0,2012-11-05 23:40:00-2012-11-06 00:00:00,14
30269,75.0,2012-11-05 23:40:00-2012-11-06 00:00:00,37
29367,63.0,2012-11-05 23:40:00-2012-11-06 00:00:00,59
28497,52.0,2012-11-05 23:40:00-2012-11-06 00:00:00,25
30195,74.0,2012-11-05 23:40:00-2012-11-06 00:00:00,39
28096,47.0,2012-11-05 23:40:00-2012-11-06 00:00:00,48
30116,73.0,2012-11-05 23:40:00-2012-11-06 00:00:00,36
30043,72.0,2012-11-05 23:40:00-2012-11-06 00:00:00,31
31217,88.0,2012-11-05 23:40:00-2012-11-06 00:00:00,25
29918,70.0,2012-11-05 23:40:00-2012-11-06 00:00:00,1
29441,64.0,2012-11-05 23:40:00-2012-11-06 00:00:00,54
29828,69.0,2012-11-05 23:40:00-2012-11-06 00:00:00,14
28726,55.0,2012-11-05 23:40:00-2012-11-06 00:00:00,27
29520,65.0,2012-11-05 23:40:00-2012-11-06 00:00:00,19
29755,68.0,2012-11-05 23:40:00-2012-11-06 00:00:00,50
31147,87.0,2012-11-05 23:40:00-2012-11-06 00:00:00,18
29596,66.0,2012-11-05 23:40:00-2012-11-06 00:00:00,52
29675,67.0,2012-11-05 23:40:00-2012-11-06 00:00:00,69
31072,86.0,2012-11-05 23:40:00-2012-11-06 00:00:00,24
31292,89.0,2012-11-05 23:40:00-2012-11-06 00:00:00,13
30423,77.0,2012-11-05 23:40:00-2012-11-06 00:00:00,26
28181,48.0,2012-11-05 23:40:00-2012-11-06 00:00:00,67
28879,57.0,2012-11-05 23:40:00-2012-11-06 00:00:00,35
28574,53.0,2012-11-05 23:40:00-2012-11-06 00:00:00,24
30916,84.0,2012-11-05 23:40:00-2012-11-06 00:00:00,47
27785,43.0,2012-11-05 23:40:00-2012-11-06 00:00:00,51
27707,42.0,2012-11-05 23:40:00-2012-11-06 00:00:00,30
27860,44.0,2012-11-05 23:40:00-2012-11-06 00:00:00,24
31535,93.0,2012-11-05 23:40:00-2012-11-06 00:00:00,3
27936,45.0,2012-11-05 23:40:00-2012-11-06 00:00:00,30
28803,56.0,2012-11-05 23:40:00-2012-11-06 00:00:00,26
28647,54.0,2012-11-05 23:40:00-2012-11-06 00:00:00,37
30834,83.0,2012-11-05 23:40:00-2012-11-06 00:00:00,60
30763,82.0,2012-11-05 23:40:00-2012-11-06 00:00:00,1
30572,79.0,2012-11-05 23:40:00-2012-11-06 00:00:00,13
28962,58.0,2012-11-05 23:40:00-2012-11-06 00:00:00,56
34518,46.0,2012-11-06 00:00:00-2012-11-06 00:20:00,12
31218,88.0,2012-11-06 00:00:00-2012-11-06 00:20:00,15
31757,96.0,2012-11-06 00:00:00-2012-11-06 00:20:00,7
38310,96.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
34145,41.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
28880,57.0,2012-11-06 00:00:00-2012-11-06 00:20:00,23
26311,23.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
31828,97.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
34599,47.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
28804,56.0,2012-11-06 00:00:00-2012-11-06 00:20:00,9
29521,65.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
33968,39.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
26241,22.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
26727,29.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
29442,64.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
36189,67.0,2012-11-06 00:00:00-2012-11-06 00:20:00,13
31293,89.0,2012-11-06 00:00:00-2012-11-06 00:20:00,8
34214,42.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
34362,44.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
36345,69.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
26523,26.0,2012-11-06 00:00:00-2012-11-06 00:20:00,12
29041,59.0,2012-11-06 00:00:00-2012-11-06 00:20:00,7
34288,43.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
29597,66.0,2012-11-06 00:00:00-2012-11-06 00:20:00,22
26595,27.0,2012-11-06 00:00:00-2012-11-06 00:20:00,13
29108,6.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
34438,45.0,2012-11-06 00:00:00-2012-11-06 00:20:00,11
29172,60.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
28963,58.0,2012-11-06 00:00:00-2012-11-06 00:20:00,24
26448,25.0,2012-11-06 00:00:00-2012-11-06 00:20:00,11
29227,61.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
32589,2.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
29295,62.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
26665,28.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
36268,68.0,2012-11-06 00:00:00-2012-11-06 00:20:00,8
37689,87.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
26376,24.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
32669,21.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
29368,63.0,2012-11-06 00:00:00-2012-11-06 00:20:00,19
26004,18.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
38385,97.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
38453,98.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
25621,12.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
30997,85.0,2012-11-06 00:00:00-2012-11-06 00:20:00,18
30500,78.0,2012-11-06 00:00:00-2012-11-06 00:20:00,13
33177,28.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
25550,11.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
30573,79.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
30835,83.0,2012-11-06 00:00:00-2012-11-06 00:20:00,23
37844,89.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
30917,84.0,2012-11-06 00:00:00-2012-11-06 00:20:00,12
33028,26.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
32952,25.0,2012-11-06 00:00:00-2012-11-06 00:20:00,7
31967,99.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
36516,71.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
36570,72.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
36644,73.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
36721,74.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
37377,83.0,2012-11-06 00:00:00-2012-11-06 00:20:00,18
37270,81.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
32091,12.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
36798,75.0,2012-11-06 00:00:00-2012-11-06 00:20:00,9
37981,91.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
36873,76.0,2012-11-06 00:00:00-2012-11-06 00:20:00,8
32003,100.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
37100,79.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
36947,77.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
37024,78.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
25686,13.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
33893,38.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
33381,31.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
33448,32.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
26176,21.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
29676,67.0,2012-11-06 00:00:00-2012-11-06 00:20:00,16
32739,22.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
33820,37.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
31148,87.0,2012-11-06 00:00:00-2012-11-06 00:20:00,12
29756,68.0,2012-11-06 00:00:00-2012-11-06 00:20:00,12
33745,36.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
37763,88.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
29829,69.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
33670,35.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
29973,71.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
25946,17.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
30044,72.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
30117,73.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
25881,16.0,2012-11-06 00:00:00-2012-11-06 00:20:00,7
33595,34.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
32810,23.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
31073,86.0,2012-11-06 00:00:00-2012-11-06 00:20:00,7
30196,74.0,2012-11-06 00:00:00-2012-11-06 00:20:00,9
30270,75.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
31900,98.0,2012-11-06 00:00:00-2012-11-06 00:20:00,14
37456,84.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
25812,15.0,2012-11-06 00:00:00-2012-11-06 00:20:00,11
33521,33.0,2012-11-06 00:00:00-2012-11-06 00:20:00,11
30350,76.0,2012-11-06 00:00:00-2012-11-06 00:20:00,12
38027,92.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
25745,14.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
30424,77.0,2012-11-06 00:00:00-2012-11-06 00:20:00,14
38529,99.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
27634,41.0,2012-11-06 00:00:00-2012-11-06 00:20:00,8
38159,94.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
27708,42.0,2012-11-06 00:00:00-2012-11-06 00:20:00,9
35312,56.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
35883,63.0,2012-11-06 00:00:00-2012-11-06 00:20:00,9
28498,52.0,2012-11-06 00:00:00-2012-11-06 00:20:00,15
31413,91.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
27011,33.0,2012-11-06 00:00:00-2012-11-06 00:20:00,16
36107,66.0,2012-11-06 00:00:00-2012-11-06 00:20:00,14
32230,14.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
27312,37.0,2012-11-06 00:00:00-2012-11-06 00:20:00,6
28097,47.0,2012-11-06 00:00:00-2012-11-06 00:20:00,8
28425,51.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
28360,50.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
35238,55.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
28262,49.0,2012-11-06 00:00:00-2012-11-06 00:20:00,7
27085,34.0,2012-11-06 00:00:00-2012-11-06 00:20:00,15
34682,48.0,2012-11-06 00:00:00-2012-11-06 00:20:00,17
27239,36.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
35156,54.0,2012-11-06 00:00:00-2012-11-06 00:20:00,9
37614,86.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
35957,64.0,2012-11-06 00:00:00-2012-11-06 00:20:00,5
27786,43.0,2012-11-06 00:00:00-2012-11-06 00:20:00,13
35007,52.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
27162,35.0,2012-11-06 00:00:00-2012-11-06 00:20:00,13
31470,92.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
36035,65.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
38094,93.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
28182,48.0,2012-11-06 00:00:00-2012-11-06 00:20:00,23
35081,53.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
38232,95.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
27861,44.0,2012-11-06 00:00:00-2012-11-06 00:20:00,13
35389,57.0,2012-11-06 00:00:00-2012-11-06 00:20:00,15
31679,95.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
27458,39.0,2012-11-06 00:00:00-2012-11-06 00:20:00,3
37536,85.0,2012-11-06 00:00:00-2012-11-06 00:20:00,13
28648,54.0,2012-11-06 00:00:00-2012-11-06 00:20:00,16
35469,58.0,2012-11-06 00:00:00-2012-11-06 00:20:00,19
35812,62.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
27937,45.0,2012-11-06 00:00:00-2012-11-06 00:20:00,19
31608,94.0,2012-11-06 00:00:00-2012-11-06 00:20:00,4
28575,53.0,2012-11-06 00:00:00-2012-11-06 00:20:00,18
34764,49.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
31371,90.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
31536,93.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
28018,46.0,2012-11-06 00:00:00-2012-11-06 00:20:00,11
32366,16.0,2012-11-06 00:00:00-2012-11-06 00:20:00,1
28727,55.0,2012-11-06 00:00:00-2012-11-06 00:20:00,11
32294,15.0,2012-11-06 00:00:00-2012-11-06 00:20:00,2
27390,38.0,2012-11-06 00:00:00-2012-11-06 00:20:00,10
26937,32.0,2012-11-06 00:00:00-2012-11-06 00:20:00,9
32092,12.0,2012-11-06 00:20:00-2012-11-06 00:40:00,6
37271,81.0,2012-11-06 00:20:00-2012-11-06 00:40:00,2
37615,86.0,2012-11-06 00:20:00-2012-11-06 00:40:00,15
36346,69.0,2012-11-06 00:20:00-2012-11-06 00:40:00,7
35958,64.0,2012-11-06 00:20:00-2012-11-06 00:40:00,22
33746,36.0,2012-11-06 00:20:00-2012-11-06 00:40:00,9
33449,32.0,2012-11-06 00:20:00-2012-11-06 00:40:00,14
35470,58.0,2012-11-06 00:20:00-2012-11-06 00:40:00,36
32740,22.0,2012-11-06 00:20:00-2012-11-06 00:40:00,11
36722,74.0,2012-11-06 00:20:00-2012-11-06 00:40:00,19
35082,53.0,2012-11-06 00:20:00-2012-11-06 00:40:00,32
38386,97.0,2012-11-06 00:20:00-2012-11-06 00:40:00,4
33104,27.0,2012-11-06 00:20:00-2012-11-06 00:40:00,29
33894,38.0,2012-11-06 00:20:00-2012-11-06 00:40:00,29
37845,89.0,2012-11-06 00:20:00-2012-11-06 00:40:00,5
33029,26.0,2012-11-06 00:20:00-2012-11-06 00:40:00,13
37537,85.0,2012-11-06 00:20:00-2012-11-06 00:40:00,22
33821,37.0,2012-11-06 00:20:00-2012-11-06 00:40:00,6
35686,60.0,2012-11-06 00:20:00-2012-11-06 00:40:00,10
32367,16.0,2012-11-06 00:20:00-2012-11-06 00:40:00,9
33671,35.0,2012-11-06 00:20:00-2012-11-06 00:40:00,24
32953,25.0,2012-11-06 00:20:00-2012-11-06 00:40:00,15
33522,33.0,2012-11-06 00:20:00-2012-11-06 00:40:00,25
35313,56.0,2012-11-06 00:20:00-2012-11-06 00:40:00,21
32295,15.0,2012-11-06 00:20:00-2012-11-06 00:40:00,8
36645,73.0,2012-11-06 00:20:00-2012-11-06 00:40:00,39
30271,75.0,2012-11-06 00:20:00-2012-11-06 00:40:00,1
36464,70.0,2012-11-06 00:20:00-2012-11-06 00:40:00,1
35813,62.0,2012-11-06 00:20:00-2012-11-06 00:40:00,13
33382,31.0,2012-11-06 00:20:00-2012-11-06 00:40:00,5
36571,72.0,2012-11-06 00:20:00-2012-11-06 00:40:00,9
37170,8.0,2012-11-06 00:20:00-2012-11-06 00:40:00,2
35157,54.0,2012-11-06 00:20:00-2012-11-06 00:40:00,24
33247,29.0,2012-11-06 00:20:00-2012-11-06 00:40:00,2
38454,98.0,2012-11-06 00:20:00-2012-11-06 00:40:00,19
32884,24.0,2012-11-06 00:20:00-2012-11-06 00:40:00,5
35390,57.0,2012-11-06 00:20:00-2012-11-06 00:40:00,42
37457,84.0,2012-11-06 00:20:00-2012-11-06 00:40:00,22
33596,34.0,2012-11-06 00:20:00-2012-11-06 00:40:00,23
37378,83.0,2012-11-06 00:20:00-2012-11-06 00:40:00,43
35239,55.0,2012-11-06 00:20:00-2012-11-06 00:40:00,17
37764,88.0,2012-11-06 00:20:00-2012-11-06 00:40:00,15
31969,10.0,2012-11-06 00:20:00-2012-11-06 00:40:00,1
33178,28.0,2012-11-06 00:20:00-2012-11-06 00:40:00,3
38160,94.0,2012-11-06 00:20:00-2012-11-06 00:40:00,10
35884,63.0,2012-11-06 00:20:00-2012-11-06 00:40:00,22
32811,23.0,2012-11-06 00:20:00-2012-11-06 00:40:00,10
32436,17.0,2012-11-06 00:20:00-2012-11-06 00:40:00,2
38095,93.0,2012-11-06 00:20:00-2012-11-06 00:40:00,6
38233,95.0,2012-11-06 00:20:00-2012-11-06 00:40:00,6
34215,42.0,2012-11-06 00:20:00-2012-11-06 00:40:00,17
38311,96.0,2012-11-06 00:20:00-2012-11-06 00:40:00,18
37690,87.0,2012-11-06 00:20:00-2012-11-06 00:40:00,15
36190,67.0,2012-11-06 00:20:00-2012-11-06 00:40:00,44
36948,77.0,2012-11-06 00:20:00-2012-11-06 00:40:00,37
32231,14.0,2012-11-06 00:20:00-2012-11-06 00:40:00,8
32162,13.0,2012-11-06 00:20:00-2012-11-06 00:40:00,5
34519,46.0,2012-11-06 00:20:00-2012-11-06 00:40:00,49
34836,5.0,2012-11-06 00:20:00-2012-11-06 00:40:00,2
36874,76.0,2012-11-06 00:20:00-2012-11-06 00:40:00,31
36108,66.0,2012-11-06 00:20:00-2012-11-06 00:40:00,40
34289,43.0,2012-11-06 00:20:00-2012-11-06 00:40:00,38
34439,45.0,2012-11-06 00:20:00-2012-11-06 00:40:00,29
36269,68.0,2012-11-06 00:20:00-2012-11-06 00:40:00,30
34941,51.0,2012-11-06 00:20:00-2012-11-06 00:40:00,3
26596,27.0,2012-11-06 00:20:00-2012-11-06 00:40:00,1
37101,79.0,2012-11-06 00:20:00-2012-11-06 00:40:00,9
28263,49.0,2012-11-06 00:20:00-2012-11-06 00:40:00,1
32670,21.0,2012-11-06 00:20:00-2012-11-06 00:40:00,7
34363,44.0,2012-11-06 00:20:00-2012-11-06 00:40:00,20
34765,49.0,2012-11-06 00:20:00-2012-11-06 00:40:00,14
35548,59.0,2012-11-06 00:20:00-2012-11-06 00:40:00,22
36036,65.0,2012-11-06 00:20:00-2012-11-06 00:40:00,16
36799,75.0,2012-11-06 00:20:00-2012-11-06 00:40:00,9
33969,39.0,2012-11-06 00:20:00-2012-11-06 00:40:00,2
35008,52.0,2012-11-06 00:20:00-2012-11-06 00:40:00,24
34031,4.0,2012-11-06 00:20:00-2012-11-06 00:40:00,2
34683,48.0,2012-11-06 00:20:00-2012-11-06 00:40:00,50
34146,41.0,2012-11-06 00:20:00-2012-11-06 00:40:00,12
34600,47.0,2012-11-06 00:20:00-2012-11-06 00:40:00,21
37025,78.0,2012-11-06 00:20:00-2012-11-06 00:40:00,16
36109,66.0,2012-11-06 00:40:00-2012-11-06 01:00:00,28
34601,47.0,2012-11-06 00:40:00-2012-11-06 01:00:00,16
34440,45.0,2012-11-06 00:40:00-2012-11-06 01:00:00,14
34884,50.0,2012-11-06 00:40:00-2012-11-06 01:00:00,2
37538,85.0,2012-11-06 00:40:00-2012-11-06 01:00:00,16
33450,32.0,2012-11-06 00:40:00-2012-11-06 01:00:00,9
35314,56.0,2012-11-06 00:40:00-2012-11-06 01:00:00,30
36270,68.0,2012-11-06 00:40:00-2012-11-06 01:00:00,21
38028,92.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
38530,99.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
33523,33.0,2012-11-06 00:40:00-2012-11-06 01:00:00,29
36646,73.0,2012-11-06 00:40:00-2012-11-06 01:00:00,18
37846,89.0,2012-11-06 00:40:00-2012-11-06 01:00:00,10
32296,15.0,2012-11-06 00:40:00-2012-11-06 01:00:00,3
34684,48.0,2012-11-06 00:40:00-2012-11-06 01:00:00,43
34520,46.0,2012-11-06 00:40:00-2012-11-06 01:00:00,36
35687,60.0,2012-11-06 00:40:00-2012-11-06 01:00:00,2
34766,49.0,2012-11-06 00:40:00-2012-11-06 01:00:00,6
32368,16.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
32031,11.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
35471,58.0,2012-11-06 00:40:00-2012-11-06 01:00:00,35
32885,24.0,2012-11-06 00:40:00-2012-11-06 01:00:00,3
35391,57.0,2012-11-06 00:40:00-2012-11-06 01:00:00,56
32954,25.0,2012-11-06 00:40:00-2012-11-06 01:00:00,24
33383,31.0,2012-11-06 00:40:00-2012-11-06 01:00:00,8
38455,98.0,2012-11-06 00:40:00-2012-11-06 01:00:00,17
34364,44.0,2012-11-06 00:40:00-2012-11-06 01:00:00,15
36517,71.0,2012-11-06 00:40:00-2012-11-06 01:00:00,2
28649,54.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
36949,77.0,2012-11-06 00:40:00-2012-11-06 01:00:00,25
33248,29.0,2012-11-06 00:40:00-2012-11-06 01:00:00,8
36191,67.0,2012-11-06 00:40:00-2012-11-06 01:00:00,36
33105,27.0,2012-11-06 00:40:00-2012-11-06 01:00:00,17
36572,72.0,2012-11-06 00:40:00-2012-11-06 01:00:00,9
38312,96.0,2012-11-06 00:40:00-2012-11-06 01:00:00,12
33179,28.0,2012-11-06 00:40:00-2012-11-06 01:00:00,4
35624,6.0,2012-11-06 00:40:00-2012-11-06 01:00:00,2
36875,76.0,2012-11-06 00:40:00-2012-11-06 01:00:00,13
36465,70.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
36800,75.0,2012-11-06 00:40:00-2012-11-06 01:00:00,13
38234,95.0,2012-11-06 00:40:00-2012-11-06 01:00:00,14
33672,35.0,2012-11-06 00:40:00-2012-11-06 01:00:00,15
37272,81.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
37691,87.0,2012-11-06 00:40:00-2012-11-06 01:00:00,15
34216,42.0,2012-11-06 00:40:00-2012-11-06 01:00:00,19
35083,53.0,2012-11-06 00:40:00-2012-11-06 01:00:00,29
37616,86.0,2012-11-06 00:40:00-2012-11-06 01:00:00,15
33747,36.0,2012-11-06 00:40:00-2012-11-06 01:00:00,6
36037,65.0,2012-11-06 00:40:00-2012-11-06 01:00:00,15
35959,64.0,2012-11-06 00:40:00-2012-11-06 01:00:00,24
31219,88.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
32741,22.0,2012-11-06 00:40:00-2012-11-06 01:00:00,4
35009,52.0,2012-11-06 00:40:00-2012-11-06 01:00:00,23
33822,37.0,2012-11-06 00:40:00-2012-11-06 01:00:00,11
27163,35.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
36723,74.0,2012-11-06 00:40:00-2012-11-06 01:00:00,19
38387,97.0,2012-11-06 00:40:00-2012-11-06 01:00:00,8
34147,41.0,2012-11-06 00:40:00-2012-11-06 01:00:00,9
37026,78.0,2012-11-06 00:40:00-2012-11-06 01:00:00,16
33895,38.0,2012-11-06 00:40:00-2012-11-06 01:00:00,23
32671,21.0,2012-11-06 00:40:00-2012-11-06 01:00:00,2
32093,12.0,2012-11-06 00:40:00-2012-11-06 01:00:00,2
35158,54.0,2012-11-06 00:40:00-2012-11-06 01:00:00,27
28098,47.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
38161,94.0,2012-11-06 00:40:00-2012-11-06 01:00:00,7
38096,93.0,2012-11-06 00:40:00-2012-11-06 01:00:00,3
35814,62.0,2012-11-06 00:40:00-2012-11-06 01:00:00,7
37379,83.0,2012-11-06 00:40:00-2012-11-06 01:00:00,23
32812,23.0,2012-11-06 00:40:00-2012-11-06 01:00:00,7
37102,79.0,2012-11-06 00:40:00-2012-11-06 01:00:00,5
34290,43.0,2012-11-06 00:40:00-2012-11-06 01:00:00,34
35885,63.0,2012-11-06 00:40:00-2012-11-06 01:00:00,24
31074,86.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
34942,51.0,2012-11-06 00:40:00-2012-11-06 01:00:00,5
35549,59.0,2012-11-06 00:40:00-2012-11-06 01:00:00,19
37765,88.0,2012-11-06 00:40:00-2012-11-06 01:00:00,10
33030,26.0,2012-11-06 00:40:00-2012-11-06 01:00:00,16
33597,34.0,2012-11-06 00:40:00-2012-11-06 01:00:00,16
32232,14.0,2012-11-06 00:40:00-2012-11-06 01:00:00,2
32437,17.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
35240,55.0,2012-11-06 00:40:00-2012-11-06 01:00:00,12
37458,84.0,2012-11-06 00:40:00-2012-11-06 01:00:00,17
32163,13.0,2012-11-06 00:40:00-2012-11-06 01:00:00,1
36347,69.0,2012-11-06 00:40:00-2012-11-06 01:00:00,7
36876,76.0,2012-11-06 01:00:00-2012-11-06 01:20:00,15
